right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:square;;;visual;0;neutral;;neutral;True;1.601;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
red:low;;;visual;0;neutral;;high;True;1.962;pitch;;True;blue;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
simple:low;;;visual;0;neutral;;high;True;1.868;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
simple:light;;;visual;0;neutral;;;False;6.542;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
sine:low;;;auditory;0;neutral;;high;True;4.104;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
smooth:blue;;;visual;0;pointy;;;False;8.476;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
smooth:complex;;;visual;0;pointy;;;False;8.745;complexity;;True;neutral;;75;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
dark:low;;;visual;0;neutral;;high;True;1.708;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
smooth:light;;;visual;0;pointy;;;False;6.76;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
smooth:square;;;visual;0;pointy;;neutral;True;4.265;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
simple:blue;;;visual;0;neutral;;;False;10.28;hue;;True;red;;75;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
simple:square;;;visual;0;neutral;;neutral;True;1.352;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
red:light;;;visual;0;neutral;;;False;6.977;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
smooth:low;;;visual;0;pointy;;high;True;5.602;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
red:square;;;visual;0;neutral;;neutral;True;2.093;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
dark:square;;;visual;0;neutral;;neutral;True;1.778;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;19;yes;520;no
