right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:low;;;visual;0;pointy;;high;True;1.821;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:blue;;;visual;0;neutral;;;False;7.75;hue;;True;red;;75;1;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
dark:square;;;visual;0;neutral;;neutral;True;3.838;timbre;;True;neutral;;50;7;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:blue;;;visual;0;pointy;;;False;9.038;hue;;True;red;;50;1;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:square;;;visual;0;neutral;;neutral;True;5.113;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:light;;;visual;0;neutral;;;False;6.885;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:square;;;visual;0;neutral;;neutral;True;3.548;timbre;;True;blue;;75;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:low;;;visual;0;neutral;;high;True;1.894;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:light;;;visual;0;pointy;;;False;8.737;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
sine:low;;;auditory;0;neutral;;high;True;10.728;pitch;;1;neutral;;50;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
dark:low;;;visual;0;neutral;;high;True;8.598;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:complex;;;visual;0;pointy;;;False;15.43;complexity;;True;neutral;;75;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:low;;;visual;0;neutral;;high;True;3.208;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:square;;;visual;0;smooth;;neutral;True;3.609;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:light;;;visual;0;neutral;;;False;12.023;lightness;;True;neutral;;50;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:low;;;visual;0;pointy;;high;True;1.92;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:blue;;;visual;0;neutral;;;False;6.432;hue;;True;red;;50;1;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
dark:square;;;visual;0;neutral;;neutral;True;2.417;timbre;;True;neutral;;50;7;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:blue;;;visual;0;pointy;;;False;6.301;hue;;True;red;;75;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:square;;;visual;0;neutral;;neutral;True;2.255;timbre;;True;neutral;;75;7;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:light;;;visual;0;neutral;;;False;8.418;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:square;;;visual;0;neutral;;neutral;True;2.676;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
red:low;;;visual;0;neutral;;low;True;4.526;pitch;;True;blue;;50;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:light;;;visual;0;pointy;;;False;6.841;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
sine:low;;;auditory;0;neutral;;high;True;4.273;pitch;;1;neutral;;75;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
dark:low;;;visual;0;neutral;;high;True;10.881;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:complex;;;visual;0;pointy;;;False;8.185;complexity;;True;neutral;;75;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:low;;;visual;0;neutral;;high;True;5.062;pitch;;True;neutral;;50;1;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:square;;;visual;0;pointy;;neutral;True;1.824;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:light;;;visual;0;neutral;;;False;7.977;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:low;;;visual;0;pointy;;high;True;3.554;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
simple:blue;;;visual;0;neutral;;;False;6.371;hue;;True;red;;75;1;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
dark:square;;;visual;0;neutral;;neutral;True;1.834;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
smooth:blue;;;visual;0;pointy;;;False;6.418;hue;;True;red;;50;1;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;19;yes;535;no
