right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:blue;;;visual;0;neutral;;;False;46.217;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:complex;;;visual;0;pointy;;;False;56.882;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:light;;;visual;0;pointy;;;False;46.954;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:light;;;visual;0;neutral;;;False;81.524;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:low;;;visual;0;pointy;;low;True;36.613;pitch;;True;neutral;;50;2;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:square;;;visual;0;neutral;;neutral;True;58.357;timbre;;True;blue;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:low;;;visual;0;neutral;;high;True;4.743;pitch;;True;neutral;;50;2;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:square;;;visual;0;neutral;;neutral;True;21.745;timbre;;True;neutral;;50;6;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:square;;;visual;0;neutral;;neutral;True;2.686;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
sine:low;;;auditory;0;neutral;;high;True;49.075;pitch;;1;neutral;;75;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:blue;;;visual;0;pointy;;;False;28.459;hue;;True;red;;75;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
dark:low;;;visual;0;neutral;;high;True;4.809;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
smooth:square;;;visual;0;smooth;;neutral;True;6.113;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:light;;;visual;0;neutral;;;False;27.551;lightness;;True;neutral;;50;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
red:low;;;visual;0;neutral;;high;True;4.322;pitch;;True;red;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
simple:blue;;;visual;0;neutral;;;False;17.22;hue;;True;red;;50;1;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;543;no
