right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:square;;;visual;0;neutral;;neutral;True;7.577;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
dark:square;;;visual;0;neutral;;neutral;True;4.541;timbre;;True;neutral;;75;1;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:light;;;visual;0;pointy;;;False;12.316;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
dark:low;;;visual;0;neutral;;low;True;8.048;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
simple:light;;;visual;0;neutral;;;False;14.776;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:blue;;;visual;0;pointy;;;False;10.107;hue;;True;red;;75;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
red:low;;;visual;0;neutral;;low;True;6.423;pitch;;True;red;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:low;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:low;;;visual;0;pointy;;high;True;3.765;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
simple:blue;;;visual;0;neutral;;;False;10.801;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:square;;;visual;0;smooth;;neutral;True;6.791;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
red:light;;;visual;0;neutral;;;False;13.63;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:complex;;;visual;0;pointy;;;False;21.44;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
red:square;;;visual;0;neutral;;neutral;True;2.78;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
sine:low;;;auditory;0;neutral;;high;True;13.208;pitch;;1;neutral;;75;1;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
simple:low;;;visual;0;neutral;;low;True;4.873;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:low;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
simple:square;;;visual;0;neutral;;neutral;True;14.294;timbre;;True;neutral;;50;7;rate;auditory;neutral;complexity;square;0;simple;;simple:sine;simple:square;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
dark:square;;;visual;0;neutral;;neutral;True;3.475;timbre;;True;neutral;;75;1;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:light;;;visual;0;pointy;;;False;24.637;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
dark:low;;;visual;0;neutral;;high;True;5.536;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
simple:light;;;visual;0;neutral;;;False;15.409;lightness;;True;neutral;;50;7;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:blue;;;visual;0;pointy;;;False;7.422;hue;;True;red;;75;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
red:low;;;visual;0;neutral;;low;True;6.483;pitch;;True;blue;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
smooth:low;;;visual;0;smooth;;high;True;2.264;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Malene;keyboard;dk;rate_CMC;female;22;yes;522;no
