right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:square;;;visual;0;neutral;;neutral;True;3.103;timbre;;True;neutral;;50;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
red:low;;;visual;0;neutral;;high;True;5.232;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:square;;;visual;0;smooth;;neutral;True;5.05;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
simple:light;;;visual;0;neutral;;;False;8.233;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
red:square;;;visual;0;neutral;;neutral;True;2.187;timbre;;True;red;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:complex;;;visual;0;pointy;;;False;7.687;complexity;;True;neutral;;75;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:low;;;visual;0;pointy;;low;True;4.985;pitch;;True;neutral;;50;3;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:low;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
dark:low;;;visual;0;neutral;;high;True;5.036;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:light;;;visual;0;pointy;;;False;11.946;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
simple:low;;;visual;0;neutral;;high;True;1.912;pitch;;True;neutral;;75;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
sine:low;;;auditory;0;neutral;;low;True;2.701;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
red:light;;;visual;0;neutral;;;False;15.489;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:blue;;;visual;0;pointy;;;False;8.347;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
simple:blue;;;visual;0;neutral;;;False;9.118;hue;;True;red;;50;2;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
dark:square;;;visual;0;neutral;;neutral;True;2.389;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
simple:square;;;visual;0;neutral;;neutral;True;1.85;timbre;;True;neutral;;50;6;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
red:low;;;visual;0;neutral;;low;True;4.143;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:square;;;visual;0;pointy;;neutral;True;1.797;timbre;;True;neutral;;50;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
simple:light;;;visual;0;neutral;;;False;9.206;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
red:square;;;visual;0;neutral;;neutral;True;3.806;timbre;;True;blue;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
smooth:complex;;;visual;0;pointy;;;False;7.469;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;22;yes;539;no
