right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:light;;;visual;0;pointy;;;False;7.727;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:blue;;;visual;0;pointy;;;False;13.323;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:square;;;visual;0;neutral;;neutral;True;1.946;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
dark:low;;;visual;0;neutral;;high;True;2.102;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:light;;;visual;0;neutral;;;False;22.197;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:complex;;;visual;0;pointy;;;False;19.349;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:low;;;visual;0;pointy;;high;True;9.501;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:square;;;visual;0;neutral;;neutral;True;1.786;timbre;;True;blue;;75;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:square;;;visual;0;smooth;;neutral;True;7.448;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:light;;;visual;0;neutral;;;False;8.238;lightness;;True;neutral;;50;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:blue;;;visual;0;neutral;;;False;7.263;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:low;;;visual;0;neutral;;low;True;3.442;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:low;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
sine:low;;;auditory;0;neutral;;high;True;7.009;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
dark:square;;;visual;0;neutral;;neutral;True;2.02;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:low;;;visual;0;neutral;;high;True;2.406;pitch;;True;red;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:light;;;visual;0;pointy;;;False;9.592;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:blue;;;visual;0;pointy;;;False;6.407;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:square;;;visual;0;neutral;;neutral;True;2.857;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
dark:low;;;visual;0;neutral;;high;True;3.112;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:light;;;visual;0;neutral;;;False;10.438;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:complex;;;visual;0;pointy;;;False;7.991;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:low;;;visual;0;pointy;;high;True;3.541;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:square;;;visual;0;neutral;;neutral;True;3.164;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:square;;;visual;0;smooth;;neutral;True;4.831;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:light;;;visual;0;neutral;;;False;8.91;lightness;;True;neutral;;50;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:blue;;;visual;0;neutral;;;False;6.236;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:low;;;visual;0;neutral;;low;True;2.374;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:low;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
sine:low;;;auditory;0;neutral;;high;True;10.81;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
dark:square;;;visual;0;neutral;;neutral;True;1.769;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
red:low;;;visual;0;neutral;;high;True;1.841;pitch;;True;red;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:light;;;visual;0;pointy;;;False;6.937;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
smooth:blue;;;visual;0;pointy;;;False;7.434;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
simple:square;;;visual;0;neutral;;neutral;True;2.364;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
dark:low;;;visual;0;neutral;;low;True;2.161;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Josefine;keyboard;dk;rate_CMC;male;25;yes;529;no
