right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:light;;;visual;0;pointy;;;False;7.351;lightness;;True;neutral;;50;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:light;;;visual;0;neutral;;;False;7.258;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:low;;;visual;0;neutral;;high;True;3.498;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
dark:square;;;visual;0;neutral;;neutral;True;1.45;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:complex;;;visual;0;pointy;;;False;6.756;complexity;;True;neutral;;75;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:blue;;;visual;0;pointy;;;False;6.36;hue;;True;red;;50;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
sine:low;;;auditory;0;neutral;;high;True;7.96;pitch;;1;neutral;;50;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:square;;;visual;0;pointy;;neutral;True;1.664;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:low;;;visual;0;pointy;;high;True;1.745;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:light;;;visual;0;neutral;;;False;7.874;lightness;;True;neutral;;50;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:square;;;visual;0;neutral;;neutral;True;23.258;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:square;;;visual;0;neutral;;neutral;True;2.729;timbre;;True;blue;;75;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:low;;;visual;0;neutral;;high;True;1.605;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
dark:low;;;visual;0;neutral;;high;True;1.767;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:blue;;;visual;0;neutral;;;False;7.162;hue;;True;red;;75;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:light;;;visual;0;pointy;;;False;7.394;lightness;;True;neutral;;50;6;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:light;;;visual;0;neutral;;;False;8.198;lightness;;True;blue;;75;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:low;;;visual;0;neutral;;low;True;4.787;pitch;;True;blue;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
dark:square;;;visual;0;neutral;;neutral;True;1.56;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:complex;;;visual;0;pointy;;;False;1.186;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:blue;;;visual;0;pointy;;;False;6.492;hue;;True;red;;50;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
sine:low;;;auditory;0;neutral;;high;True;6.779;pitch;;1;neutral;;50;1;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:square;;;visual;0;pointy;;neutral;True;6.114;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:low;;;visual;0;pointy;;high;True;1.852;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:light;;;visual;0;neutral;;;False;8.066;lightness;;True;neutral;;50;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:square;;;visual;0;neutral;;neutral;True;2.782;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
red:square;;;visual;0;neutral;;neutral;True;1.925;timbre;;True;blue;;75;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:low;;;visual;0;neutral;;high;True;8.117;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
dark:low;;;visual;0;neutral;;high;True;1.35;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
simple:blue;;;visual;0;neutral;;;False;18.061;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
smooth:light;;;visual;0;pointy;;;False;6.422;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;26;yes;517;no
