right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:blue;;;visual;0;pointy;;;False;10.45;hue;;True;red;;75;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
dark:square;;;visual;0;neutral;;neutral;True;9.953;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:square;;;visual;0;neutral;;neutral;True;24.246;timbre;;True;red;;50;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:low;;;visual;0;neutral;;high;True;2.05;pitch;;True;neutral;;50;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:low;;;visual;0;neutral;;high;True;5.256;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
dark:low;;;visual;0;neutral;;high;True;7.626;pitch;;True;neutral;;50;2;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:low;;;visual;0;pointy;;high;True;6.62;pitch;;True;neutral;;50;3;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:complex;;;visual;0;pointy;;;False;10.775;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:square;;;visual;0;pointy;;neutral;True;7.952;timbre;;True;neutral;;75;5;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:light;;;visual;0;neutral;;;False;9.593;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:light;;;visual;0;pointy;;;False;14.071;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:square;;;visual;0;neutral;;neutral;True;8.92;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:blue;;;visual;0;neutral;;;False;29.143;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
sine:low;;;auditory;0;neutral;;high;True;3.312;pitch;;1;neutral;;50;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:light;;;visual;0;neutral;;;False;13.684;lightness;;True;neutral;;75;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:blue;;;visual;0;pointy;;;False;18.008;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
dark:square;;;visual;0;neutral;;neutral;True;9.617;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:square;;;visual;0;neutral;;neutral;True;2.999;timbre;;True;blue;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:low;;;visual;0;neutral;;high;True;2.493;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:low;;;visual;0;neutral;;high;True;2.512;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
dark:low;;;visual;0;neutral;;high;True;2.255;pitch;;True;neutral;;50;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:low;;;visual;0;pointy;;high;True;2.638;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:complex;;;visual;0;pointy;;;False;12.073;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:square;;;visual;0;pointy;;neutral;True;2.413;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:light;;;visual;0;neutral;;;False;7.325;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:light;;;visual;0;pointy;;;False;7.574;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:square;;;visual;0;neutral;;neutral;True;5.298;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:blue;;;visual;0;neutral;;;False;14.776;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
sine:low;;;auditory;0;neutral;;high;True;4.89;pitch;;1;neutral;;75;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:light;;;visual;0;neutral;;;False;12.045;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
smooth:blue;;;visual;0;pointy;;;False;14.063;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
dark:square;;;visual;0;neutral;;neutral;True;8.645;timbre;;True;neutral;;50;3;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
red:square;;;visual;0;neutral;;neutral;True;8.75;timbre;;True;red;;75;3;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
simple:low;;;visual;0;neutral;;high;True;5.533;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;532;no
