right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:low;;;visual;0;neutral;;high;True;24.587;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:light;;;visual;0;pointy;;;False;30.041;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:low;;;visual;0;neutral;;high;True;1.926;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:low;;;visual;0;neutral;;high;True;5.13;pitch;;True;red;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:blue;;;visual;0;neutral;;;False;39.883;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
sine:low;;;auditory;0;neutral;;high;True;27.657;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:light;;;visual;0;neutral;;;False;40.983;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:blue;;;visual;0;pointy;;;False;17.949;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:square;;;visual;0;neutral;;neutral;True;8.03;timbre;;True;neutral;;75;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:low;;;visual;0;pointy;;high;True;11.367;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:complex;;;visual;0;pointy;;;False;17.748;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:square;;;visual;0;pointy;;neutral;True;2.652;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:square;;;visual;0;neutral;;neutral;True;11.862;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:light;;;visual;0;neutral;;;False;23.106;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:square;;;visual;0;neutral;;neutral;True;7.798;timbre;;True;red;;50;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:low;;;visual;0;neutral;;low;True;4.364;pitch;;True;neutral;;50;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:light;;;visual;0;pointy;;;False;10.437;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:low;;;visual;0;neutral;;high;True;2.732;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:low;;;visual;0;neutral;;low;True;2.596;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:blue;;;visual;0;neutral;;;False;7.445;hue;;True;red;;50;2;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
sine:low;;;auditory;0;neutral;;low;True;12.304;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:light;;;visual;0;neutral;;;False;8.076;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:blue;;;visual;0;pointy;;;False;7.157;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:square;;;visual;0;neutral;;neutral;True;2.056;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:low;;;visual;0;pointy;;high;True;1.804;pitch;;True;neutral;;75;2;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:complex;;;visual;0;pointy;;;False;7.536;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:square;;;visual;0;pointy;;neutral;True;2.053;timbre;;True;neutral;;50;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:square;;;visual;0;neutral;;neutral;True;2.593;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:light;;;visual;0;neutral;;;False;13.991;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:square;;;visual;0;neutral;;neutral;True;3.964;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:low;;;visual;0;neutral;;high;True;1.492;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:light;;;visual;0;pointy;;;False;7.465;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:low;;;visual;0;neutral;;high;True;2.467;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:low;;;visual;0;neutral;;high;True;3.209;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
simple:blue;;;visual;0;neutral;;;False;7.578;hue;;True;red;;50;2;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
sine:low;;;auditory;0;neutral;;high;True;1.469;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
red:light;;;visual;0;neutral;;;False;16.776;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
smooth:blue;;;visual;0;pointy;;;False;6.031;hue;;True;red;;75;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
dark:square;;;visual;0;neutral;;neutral;True;2.193;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;28;yes;527;no
