right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:complex;;;visual;0;pointy;;;False;6.836;complexity;;True;neutral;;50;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:square;;;visual;0;pointy;;neutral;True;5.943;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:blue;;;visual;0;pointy;;;False;19.511;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:low;;;visual;0;neutral;;high;True;4.237;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
red:light;;;visual;0;neutral;;;False;10.311;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:light;;;visual;0;pointy;;;False;7.617;lightness;;True;neutral;;75;6;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:blue;;;visual;0;neutral;;;False;6.511;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:low;;;visual;0;pointy;;high;True;9.393;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:square;;;visual;0;neutral;;neutral;True;2.318;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
dark:square;;;visual;0;neutral;;neutral;True;4.049;timbre;;True;neutral;;50;6;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
red:square;;;visual;0;neutral;;neutral;True;3.423;timbre;;True;blue;;50;2;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
dark:low;;;visual;0;neutral;;high;True;1.896;pitch;;True;neutral;;75;2;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
sine:low;;;auditory;0;neutral;;low;True;2.79;pitch;;1;neutral;;75;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
red:low;;;visual;0;neutral;;low;True;4.064;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:light;;;visual;0;neutral;;;False;9.76;lightness;;True;neutral;;50;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:complex;;;visual;0;pointy;;;False;10.661;complexity;;True;neutral;;75;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:square;;;visual;0;pointy;;neutral;True;3.69;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:blue;;;visual;0;pointy;;;False;32.447;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:low;;;visual;0;neutral;;low;True;4.948;pitch;;True;neutral;;75;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
red:light;;;visual;0;neutral;;;False;13.957;lightness;;True;blue;;50;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:light;;;visual;0;pointy;;;False;13.747;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:blue;;;visual;0;neutral;;;False;8.29;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
smooth:low;;;visual;0;pointy;;high;True;1.593;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
simple:square;;;visual;0;neutral;;neutral;True;17.25;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Josefine;keyboard;dk;rate_CMC;female;24;yes;518;no
