right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:square;;;visual;0;neutral;;neutral;True;23.29;timbre;;True;blue;;75;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:low;;;visual;0;smooth;;low;True;44.466;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
dark:low;;;visual;0;neutral;;high;True;8.737;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:light;;;visual;0;neutral;;;False;13.205;lightness;;True;neutral;;50;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
dark:square;;;visual;0;neutral;;neutral;True;8.645;timbre;;True;neutral;;50;5;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:light;;;visual;0;pointy;;;False;16.004;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:blue;;;visual;0;pointy;;;False;9.86;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
red:light;;;visual;0;neutral;;;False;9.666;lightness;;True;blue;;50;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:square;;;visual;0;neutral;;neutral;True;12.933;timbre;;True;neutral;;50;6;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:complex;;;visual;0;pointy;;;False;9.128;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:blue;;;visual;0;neutral;;;False;20.468;hue;;True;red;;75;2;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:low;;;visual;0;neutral;;low;True;11.548;pitch;;True;neutral;;75;1;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
sine:low;;;auditory;0;neutral;;low;True;19.912;pitch;;1;neutral;;50;7;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:square;;;visual;0;smooth;;neutral;True;2.457;timbre;;True;neutral;;50;6;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;smooth:square;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
red:low;;;visual;0;neutral;;high;True;23.29;pitch;;True;blue;;75;6;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
red:square;;;visual;0;neutral;;neutral;True;9.749;timbre;;True;red;;50;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:low;;;visual;0;smooth;;low;True;12.134;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
dark:low;;;visual;0;neutral;;low;True;10.37;pitch;;True;neutral;;50;6;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:light;;;visual;0;neutral;;;False;11.915;lightness;;True;neutral;;75;7;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
dark:square;;;visual;0;neutral;;neutral;True;12.085;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:light;;;visual;0;pointy;;;False;12.075;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:blue;;;visual;0;pointy;;;False;8.073;hue;;True;red;;50;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
red:light;;;visual;0;neutral;;;False;6.187;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:square;;;visual;0;neutral;;neutral;True;15.198;timbre;;True;neutral;;75;6;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:complex;;;visual;0;pointy;;;False;11.296;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:blue;;;visual;0;neutral;;;False;9.118;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
simple:low;;;visual;0;neutral;;low;True;4.936;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
sine:low;;;auditory;0;neutral;;high;True;22.394;pitch;;1;neutral;;50;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
smooth:square;;;visual;0;pointy;;neutral;True;22.37;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
red:low;;;visual;0;neutral;;low;True;10.802;pitch;;True;red;;50;6;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:low;100;Hazel;keyboard;dk;rate_CMC;male;20;yes;548;no
