right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:square;;;visual;0;smooth;;neutral;True;7.304;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:complex;;;visual;0;pointy;;;False;22.195;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:low;;;visual;0;neutral;;high;True;4.777;pitch;;True;neutral;;75;2;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:blue;;;visual;0;neutral;;;False;19.485;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:low;;;visual;0;neutral;;low;True;6.05;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:low;;;visual;0;pointy;;high;True;7.071;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:blue;;;visual;0;pointy;;;False;15.546;hue;;True;red;;50;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:light;;;visual;0;neutral;;;False;16.364;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:light;;;visual;0;neutral;;;False;14.13;lightness;;True;blue;;50;1;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
sine:low;;;auditory;0;neutral;;high;True;24.44;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:square;;;visual;0;neutral;;neutral;True;2.775;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:square;;;visual;0;neutral;;neutral;True;10.348;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:low;;;visual;0;neutral;;high;True;1.887;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:square;;;visual;0;neutral;;neutral;True;2.136;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:light;;;visual;0;pointy;;;False;21.411;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:square;;;visual;0;pointy;;neutral;True;3.406;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:complex;;;visual;0;pointy;;;False;17.745;complexity;;True;neutral;;75;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:low;;;visual;0;neutral;;low;True;12.641;pitch;;True;neutral;;75;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:blue;;;visual;0;neutral;;;False;15.652;hue;;True;red;;50;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:low;;;visual;0;neutral;;low;True;3.447;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:low;;;visual;0;pointy;;high;True;1.503;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:blue;;;visual;0;pointy;;;False;7.81;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:light;;;visual;0;neutral;;;False;14.142;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:light;;;visual;0;neutral;;;False;16.439;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
sine:low;;;auditory;0;neutral;;high;True;13.255;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:square;;;visual;0;neutral;;neutral;True;5.613;timbre;;True;neutral;;75;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:square;;;visual;0;neutral;;neutral;True;1.264;timbre;;True;neutral;;50;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:low;;;visual;0;neutral;;high;True;1.396;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:square;;;visual;0;neutral;;neutral;True;3.118;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:light;;;visual;0;pointy;;;False;8.421;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:square;;;visual;0;pointy;;neutral;True;3.337;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:complex;;;visual;0;pointy;;;False;21.035;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:low;;;visual;0;neutral;;high;True;1.675;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:blue;;;visual;0;neutral;;;False;10.026;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:low;;;visual;0;neutral;;low;True;2.758;pitch;;True;blue;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:low;;;visual;0;pointy;;high;True;1.782;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:blue;;;visual;0;pointy;;;False;9.281;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:light;;;visual;0;neutral;;;False;12.651;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:light;;;visual;0;neutral;;;False;11.922;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
sine:low;;;auditory;0;neutral;;high;True;7.826;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:square;;;visual;0;neutral;;neutral;True;3.558;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
simple:square;;;visual;0;neutral;;neutral;True;3.519;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
dark:low;;;visual;0;neutral;;high;True;2.176;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
red:square;;;visual;0;neutral;;neutral;True;1.884;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
smooth:light;;;visual;0;pointy;;;False;9.237;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;21;yes;516;no
