right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:low;;;visual;0;neutral;;high;True;3.302;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
dark:square;;;visual;0;neutral;;neutral;True;3.02;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:complex;;;visual;0;pointy;;;False;11.654;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:light;;;visual;0;neutral;;;False;18.811;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:blue;;;visual;0;neutral;;;False;13.647;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:light;;;visual;0;neutral;;;False;28.549;lightness;;True;blue;;75;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:low;;;visual;0;neutral;;high;True;2.34;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:square;;;visual;0;neutral;;neutral;True;2.51;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:low;;;visual;0;pointy;;high;True;2.238;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:square;;;visual;0;neutral;;neutral;True;1.967;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:light;;;visual;0;pointy;;;False;23.039;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
dark:low;;;visual;0;neutral;;high;True;1.478;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:square;;;visual;0;smooth;;neutral;True;3.29;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
sine:low;;;auditory;0;neutral;;high;True;3.637;pitch;;1;neutral;;75;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:blue;;;visual;0;pointy;;;False;23.307;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:low;;;visual;0;neutral;;high;True;2.925;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
dark:square;;;visual;0;neutral;;neutral;True;2.066;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:complex;;;visual;0;pointy;;;False;13.186;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:light;;;visual;0;neutral;;;False;8.324;lightness;;True;neutral;;50;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:blue;;;visual;0;neutral;;;False;11.183;hue;;True;red;;50;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:light;;;visual;0;neutral;;;False;13.029;lightness;;True;blue;;75;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:low;;;visual;0;neutral;;high;True;2.236;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
simple:square;;;visual;0;neutral;;neutral;True;2.387;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:low;;;visual;0;pointy;;high;True;2.16;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:square;;;visual;0;neutral;;neutral;True;2.634;timbre;;True;blue;;75;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:light;;;visual;0;pointy;;;False;11.328;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
dark:low;;;visual;0;neutral;;high;True;1.997;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:square;;;visual;0;pointy;;neutral;True;1.951;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
sine:low;;;auditory;0;neutral;;high;True;3.811;pitch;;1;neutral;;50;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
smooth:blue;;;visual;0;pointy;;;False;11.837;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
red:low;;;visual;0;neutral;;high;True;2.343;pitch;;True;blue;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;540;no
