right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
sine:low;;;auditory;0;neutral;;high;True;6.865;pitch;;1;neutral;;75;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:blue;;;visual;0;pointy;;;False;14.344;hue;;True;red;;50;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:light;;;visual;0;neutral;;;False;23.118;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:square;;;visual;0;neutral;;neutral;True;2.394;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:blue;;;visual;0;neutral;;;False;18.43;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
dark:square;;;visual;0;neutral;;neutral;True;5.522;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:square;;;visual;0;pointy;;neutral;True;1.85;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
dark:low;;;visual;0;neutral;;high;True;6.419;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:square;;;visual;0;neutral;;neutral;True;2.202;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:low;;;visual;0;neutral;;high;True;4.875;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:light;;;visual;0;neutral;;;False;23.741;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:low;;;visual;0;neutral;;low;True;6.432;pitch;;True;blue;;50;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:low;;;visual;0;pointy;;high;True;2.245;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:complex;;;visual;0;pointy;;;False;10.792;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:light;;;visual;0;pointy;;;False;9.487;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
sine:low;;;auditory;0;neutral;;low;True;6.614;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:blue;;;visual;0;pointy;;;False;21.784;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:light;;;visual;0;neutral;;;False;10.116;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:square;;;visual;0;neutral;;neutral;True;1.96;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:blue;;;visual;0;neutral;;;False;17.148;hue;;True;red;;75;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
dark:square;;;visual;0;neutral;;neutral;True;2.023;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:square;;;visual;0;pointy;;neutral;True;3.266;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
dark:low;;;visual;0;neutral;;high;True;1.547;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:square;;;visual;0;neutral;;neutral;True;11.783;timbre;;True;blue;;50;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:low;;;visual;0;neutral;;high;True;5.642;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:light;;;visual;0;neutral;;;False;9.4;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
red:low;;;visual;0;neutral;;low;True;6.318;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:low;;;visual;0;pointy;;high;True;2.274;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:complex;;;visual;0;pointy;;;False;6.889;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:light;;;visual;0;pointy;;;False;6.477;lightness;;True;neutral;;75;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
sine:low;;;auditory;0;neutral;;high;True;5.616;pitch;;1;neutral;;50;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
smooth:blue;;;visual;0;pointy;;;False;24.202;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:light;;;visual;0;neutral;;;False;21.916;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
simple:square;;;visual;0;neutral;;neutral;True;2.114;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;19;yes;512;no
