right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:blue;;;visual;0;neutral;;;False;11.716;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:square;;;visual;0;smooth;;neutral;True;14.073;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:light;;;visual;0;pointy;;;False;15.279;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:low;;;visual;0;neutral;;low;True;8.0;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:low;;;visual;0;pointy;;high;True;1.728;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:square;;;visual;0;neutral;;neutral;True;2.636;timbre;;True;blue;;50;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:complex;;;visual;0;pointy;;;False;16.425;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
sine:low;;;auditory;0;neutral;;high;True;16.252;pitch;;1;neutral;;50;2;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:square;;;visual;0;neutral;;neutral;True;7.434;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
dark:low;;;visual;0;neutral;;high;True;7.327;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
dark:square;;;visual;0;neutral;;neutral;True;6.051;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:low;;;visual;0;neutral;;high;True;9.595;pitch;;True;neutral;;50;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:blue;;;visual;0;pointy;;;False;7.736;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:light;;;visual;0;neutral;;;False;15.307;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:light;;;visual;0;neutral;;;False;11.058;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:blue;;;visual;0;neutral;;;False;12.759;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:square;;;visual;0;pointy;;neutral;True;2.747;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:light;;;visual;0;pointy;;;False;8.104;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:low;;;visual;0;neutral;;low;True;7.374;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:low;;;visual;0;pointy;;high;True;1.92;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:square;;;visual;0;neutral;;neutral;True;2.542;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:complex;;;visual;0;pointy;;;False;13.365;complexity;;True;neutral;;75;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
sine:low;;;auditory;0;neutral;;high;True;5.187;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:square;;;visual;0;neutral;;neutral;True;3.215;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
dark:low;;;visual;0;neutral;;high;True;1.867;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
dark:square;;;visual;0;neutral;;neutral;True;2.108;timbre;;True;neutral;;50;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:low;;;visual;0;neutral;;high;True;3.322;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:blue;;;visual;0;pointy;;;False;6.335;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:light;;;visual;0;neutral;;;False;7.807;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
red:light;;;visual;0;neutral;;;False;7.79;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
simple:blue;;;visual;0;neutral;;;False;8.107;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:square;;;visual;0;pointy;;neutral;True;4.337;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
smooth:light;;;visual;0;pointy;;;False;6.434;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;525;no
