right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:square;;;visual;0;neutral;;neutral;True;2.337;timbre;;True;neutral;;75;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
simple:square;;;visual;0;neutral;;neutral;True;3.591;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
red:square;;;visual;0;neutral;;neutral;True;1.558;timbre;;True;blue;;50;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
smooth:complex;;;visual;0;pointy;;;False;10.829;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
red:light;;;visual;0;neutral;;;False;9.218;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
simple:blue;;;visual;0;neutral;;;False;7.558;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
smooth:blue;;;visual;0;pointy;;;False;10.739;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
simple:light;;;visual;0;neutral;;;False;10.141;lightness;;True;neutral;;50;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
smooth:low;;;visual;0;pointy;;high;True;3.607;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
red:low;;;visual;0;neutral;;high;True;2.497;pitch;;True;blue;;50;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
sine:low;;;auditory;0;neutral;;high;True;4.425;pitch;;1;neutral;;75;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
smooth:square;;;visual;0;pointy;;neutral;True;2.21;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
dark:low;;;visual;0;neutral;;high;True;1.633;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
smooth:light;;;visual;0;pointy;;;False;14.768;lightness;;True;neutral;;75;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
simple:low;;;visual;0;neutral;;high;True;4.356;pitch;;True;neutral;;75;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
dark:square;;;visual;0;neutral;;neutral;True;2.569;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;546;no
