right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
sine:low;;;auditory;0;neutral;;high;True;17.162;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:square;;;visual;0;pointy;;neutral;True;10.788;timbre;;True;neutral;;75;4;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:square;;;visual;0;neutral;;neutral;True;5.448;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:blue;;;visual;0;neutral;;;False;16.476;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:low;;;visual;0;neutral;;high;True;26.051;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:blue;;;visual;0;pointy;;;False;18.864;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
dark:square;;;visual;0;neutral;;neutral;True;12.571;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:light;;;visual;0;neutral;;;False;24.312;lightness;;True;blue;;50;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:low;;;visual;0;smooth;;high;True;10.696;pitch;;True;neutral;;50;1;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:complex;;;visual;0;pointy;;;False;13.084;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:low;;;visual;0;neutral;;high;True;2.274;pitch;;True;blue;;50;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
dark:low;;;visual;0;neutral;;high;True;6.052;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:square;;;visual;0;neutral;;neutral;True;2.327;timbre;;True;blue;;75;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:light;;;visual;0;pointy;;;False;11.132;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:light;;;visual;0;neutral;;;False;12.536;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
sine:low;;;auditory;0;neutral;;high;True;18.06;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:square;;;visual;0;pointy;;neutral;True;5.04;timbre;;True;neutral;;75;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:square;;;visual;0;neutral;;neutral;True;5.166;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:blue;;;visual;0;neutral;;;False;8.132;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:low;;;visual;0;neutral;;high;True;11.661;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:blue;;;visual;0;pointy;;;False;6.934;hue;;True;red;;50;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
dark:square;;;visual;0;neutral;;neutral;True;3.468;timbre;;True;neutral;;75;1;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:light;;;visual;0;neutral;;;False;8.741;lightness;;True;blue;;50;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:low;;;visual;0;pointy;;high;True;4.407;pitch;;True;neutral;;75;1;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:complex;;;visual;0;pointy;;;False;14.815;complexity;;True;neutral;;75;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:low;;;visual;0;neutral;;high;True;2.584;pitch;;True;red;;75;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
dark:low;;;visual;0;neutral;;low;True;2.708;pitch;;True;neutral;;50;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:square;;;visual;0;neutral;;neutral;True;3.684;timbre;;True;red;;50;4;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:light;;;visual;0;pointy;;;False;8.861;lightness;;True;neutral;;75;7;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:light;;;visual;0;neutral;;;False;8.584;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
sine:low;;;auditory;0;neutral;;high;True;3.835;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:square;;;visual;0;smooth;;neutral;True;7.435;timbre;;True;neutral;;50;7;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;smooth:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:square;;;visual;0;neutral;;neutral;True;2.718;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;square;0;simple;;simple:sine;simple:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:blue;;;visual;0;neutral;;;False;9.013;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
simple:low;;;visual;0;neutral;;high;True;2.982;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:blue;;;visual;0;pointy;;;False;8.322;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
dark:square;;;visual;0;neutral;;neutral;True;4.3;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
red:light;;;visual;0;neutral;;;False;7.511;lightness;;True;blue;;50;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:low;;;visual;0;pointy;;high;True;2.143;pitch;;True;neutral;;75;1;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
smooth:complex;;;visual;0;pointy;;;False;11.796;complexity;;True;neutral;;50;7;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;25;yes;536;no
