right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:low;;;visual;0;neutral;;high;True;7.436;pitch;;True;red;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:low;;;visual;0;smooth;;high;True;4.808;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:light;;;visual;0;neutral;;;False;14.28;lightness;;True;neutral;;75;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:complex;;;visual;0;pointy;;;False;11.61;complexity;;True;neutral;;50;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
dark:low;;;visual;0;neutral;;high;True;2.437;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:blue;;;visual;0;neutral;;;False;16.747;hue;;True;red;;50;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:blue;;;visual;0;pointy;;;False;7.455;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:square;;;visual;0;neutral;;neutral;True;11.74;timbre;;True;blue;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:square;;;visual;0;smooth;;neutral;True;1.608;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:low;;;visual;0;neutral;;high;True;2.214;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:square;;;visual;0;neutral;;neutral;True;7.056;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:light;;;visual;0;pointy;;;False;11.013;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:light;;;visual;0;neutral;;;False;10.781;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
sine:low;;;auditory;0;neutral;;high;True;16.055;pitch;;1;neutral;;75;3;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
dark:square;;;visual;0;neutral;;neutral;True;3.266;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:low;;;visual;0;neutral;;high;True;7.307;pitch;;True;red;;50;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:low;;;visual;0;pointy;;high;True;2.398;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:light;;;visual;0;neutral;;;False;8.422;lightness;;True;neutral;;50;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:complex;;;visual;0;pointy;;;False;6.973;complexity;;True;neutral;;50;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
dark:low;;;visual;0;neutral;;low;True;3.277;pitch;;True;neutral;;50;6;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:blue;;;visual;0;neutral;;;False;20.103;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:blue;;;visual;0;pointy;;;False;14.711;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:square;;;visual;0;neutral;;neutral;True;1.458;timbre;;True;blue;;50;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:square;;;visual;0;pointy;;neutral;True;1.947;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:low;;;visual;0;neutral;;high;True;1.986;pitch;;True;neutral;;50;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
simple:square;;;visual;0;neutral;;neutral;True;10.186;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
smooth:light;;;visual;0;pointy;;;False;18.597;lightness;;True;neutral;;75;6;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:light;;;visual;0;neutral;;;False;6.879;lightness;;True;blue;;50;7;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
sine:low;;;auditory;0;neutral;;high;True;5.75;pitch;;1;neutral;;75;2;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
dark:square;;;visual;0;neutral;;neutral;True;2.52;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
red:low;;;visual;0;neutral;;high;True;1.826;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;20;yes;547;no
