right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:low;;;visual;0;neutral;;high;True;3.363;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:square;;;visual;0;neutral;;neutral;True;7.337;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
sine:low;;;auditory;0;neutral;;high;True;3.836;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:light;;;visual;0;neutral;;;False;15.802;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:square;;;visual;0;pointy;;neutral;True;5.453;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:square;;;visual;0;neutral;;neutral;True;5.777;timbre;;True;red;;50;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:low;;;visual;0;pointy;;high;True;3.95;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:low;;;visual;0;neutral;;high;True;5.963;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:light;;;visual;0;neutral;;;False;15.971;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:blue;;;visual;0;neutral;;;False;12.62;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
dark:square;;;visual;0;neutral;;neutral;True;4.279;timbre;;True;neutral;;50;6;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:blue;;;visual;0;pointy;;;False;18.199;hue;;True;red;;75;1;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:low;;;visual;0;neutral;;low;True;4.885;pitch;;True;blue;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:complex;;;visual;0;pointy;;;False;10.825;complexity;;True;neutral;;50;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:light;;;visual;0;pointy;;;False;16.887;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
dark:low;;;visual;0;neutral;;high;True;10.592;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:square;;;visual;0;neutral;;neutral;True;9.636;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
sine:low;;;auditory;0;neutral;;high;True;3.283;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:light;;;visual;0;neutral;;;False;12.786;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:square;;;visual;0;pointy;;neutral;True;2.934;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:square;;;visual;0;neutral;;neutral;True;14.074;timbre;;True;blue;;75;3;rate;auditory;neutral;hue;square;0;neutral;;red:sine;blue:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:low;;;visual;0;pointy;;high;True;3.905;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:low;;;visual;0;neutral;;high;True;2.736;pitch;;True;neutral;;50;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:light;;;visual;0;neutral;;;False;10.245;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
simple:blue;;;visual;0;neutral;;;False;11.476;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
dark:square;;;visual;0;neutral;;neutral;True;7.488;timbre;;True;neutral;;50;5;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:blue;;;visual;0;pointy;;;False;8.62;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
red:low;;;visual;0;neutral;;low;True;8.927;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:complex;;;visual;0;pointy;;;False;13.254;complexity;;True;neutral;;50;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
smooth:light;;;visual;0;pointy;;;False;9.666;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
dark:low;;;visual;0;neutral;;high;True;8.803;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;534;no
