right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:low;;;visual;0;neutral;;high;True;1.616;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:light;;;visual;0;neutral;;;False;15.895;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:light;;;visual;0;pointy;;;False;13.348;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
sine:low;;;auditory;0;neutral;;high;True;7.465;pitch;;1;neutral;;75;3;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
dark:low;;;visual;0;neutral;;low;True;4.44;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:square;;;visual;0;neutral;;neutral;True;4.561;timbre;;True;neutral;;50;4;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
dark:square;;;visual;0;neutral;;neutral;True;4.292;timbre;;True;neutral;;50;3;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:low;;;visual;0;pointy;;high;True;2.421;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:low;;;visual;0;neutral;;high;True;1.736;pitch;;True;blue;;50;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:square;;;visual;0;smooth;;neutral;True;7.408;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;smooth:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:light;;;visual;0;neutral;;;False;6.873;lightness;;True;neutral;;50;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:square;;;visual;0;neutral;;neutral;True;5.005;timbre;;True;blue;;75;3;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:blue;;;visual;0;pointy;;;False;9.943;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:blue;;;visual;0;neutral;;;False;10.784;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:complex;;;visual;0;pointy;;;False;7.771;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:low;;;visual;0;neutral;;high;True;2.19;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:light;;;visual;0;neutral;;;False;16.872;lightness;;True;blue;;75;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:light;;;visual;0;pointy;;;False;13.881;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
sine:low;;;auditory;0;neutral;;high;True;6.039;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
dark:low;;;visual;0;neutral;;high;True;1.667;pitch;;True;neutral;;50;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:square;;;visual;0;neutral;;neutral;True;3.578;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
dark:square;;;visual;0;neutral;;neutral;True;2.841;timbre;;True;neutral;;50;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:low;;;visual;0;pointy;;high;True;1.882;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:low;;;visual;0;neutral;;high;True;2.102;pitch;;True;blue;;75;5;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:square;;;visual;0;pointy;;neutral;True;1.649;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:light;;;visual;0;neutral;;;False;13.328;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:square;;;visual;0;neutral;;neutral;True;1.982;timbre;;True;blue;;50;3;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:blue;;;visual;0;pointy;;;False;7.125;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:blue;;;visual;0;neutral;;;False;8.806;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:complex;;;visual;0;pointy;;;False;9.14;complexity;;True;neutral;;75;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
simple:low;;;visual;0;neutral;;high;True;1.762;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
red:light;;;visual;0;neutral;;;False;6.874;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
smooth:light;;;visual;0;pointy;;;False;10.816;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;538;no
