right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:light;;;visual;0;neutral;;;False;21.339;lightness;;True;blue;;50;4;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:square;;;visual;0;pointy;;neutral;True;7.378;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
sine:low;;;auditory;0;neutral;;low;True;16.316;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:blue;;;visual;0;pointy;;;False;18.17;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:low;;;visual;0;pointy;;high;True;15.865;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
dark:square;;;visual;0;neutral;;neutral;True;10.162;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:low;;;visual;0;neutral;;low;True;5.842;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:blue;;;visual;0;neutral;;;False;25.77;hue;;True;red;;50;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:square;;;visual;0;neutral;;neutral;True;10.048;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:low;;;visual;0;neutral;;high;True;7.248;pitch;;True;neutral;;50;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
dark:low;;;visual;0;neutral;;high;True;1.952;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:complex;;;visual;0;pointy;;;False;21.898;complexity;;True;neutral;;75;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:square;;;visual;0;neutral;;neutral;True;4.874;timbre;;True;blue;;75;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:light;;;visual;0;neutral;;;False;25.807;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:light;;;visual;0;pointy;;;False;18.023;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:light;;;visual;0;neutral;;;False;15.072;lightness;;True;blue;;50;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:square;;;visual;0;smooth;;neutral;True;8.522;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
sine:low;;;auditory;0;neutral;;high;True;12.26;pitch;;1;neutral;;75;7;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:blue;;;visual;0;pointy;;;False;18.044;hue;;True;red;;50;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:low;;;visual;0;pointy;;high;True;9.752;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
dark:square;;;visual;0;neutral;;neutral;True;12.658;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:low;;;visual;0;neutral;;high;True;2.804;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:blue;;;visual;0;neutral;;;False;19.312;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:square;;;visual;0;neutral;;neutral;True;13.216;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:low;;;visual;0;neutral;;high;True;3.136;pitch;;True;neutral;;75;6;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
dark:low;;;visual;0;neutral;;high;True;3.724;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:complex;;;visual;0;pointy;;;False;16.827;complexity;;True;neutral;;50;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:square;;;visual;0;neutral;;neutral;True;3.063;timbre;;True;blue;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
simple:light;;;visual;0;neutral;;;False;27.063;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:light;;;visual;0;pointy;;;False;11.56;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
red:light;;;visual;0;neutral;;;False;16.484;lightness;;True;blue;;75;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:square;;;visual;0;pointy;;neutral;True;3.307;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
sine:low;;;auditory;0;neutral;;high;True;7.264;pitch;;1;neutral;;50;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:blue;;;visual;0;pointy;;;False;12.954;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
smooth:low;;;visual;0;pointy;;high;True;2.29;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;513;no
