right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:square;;;visual;0;neutral;;neutral;True;52.902;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:blue;;;visual;0;neutral;;;False;70.878;hue;;True;red;;50;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
sine:low;;;auditory;0;neutral;;high;True;114.08;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:low;;;visual;0;neutral;;high;True;28.779;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:light;;;visual;0;pointy;;;False;116.93;lightness;;True;neutral;;50;4;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:low;;;visual;0;smooth;;high;True;214.601;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:low;;;visual;0;neutral;;high;True;27.544;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:blue;;;visual;0;pointy;;;False;82.562;hue;;True;red;;75;4;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:light;;;visual;0;neutral;;;False;56.582;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:square;;;visual;0;neutral;;neutral;True;54.513;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:square;;;visual;0;pointy;;neutral;True;12.201;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:light;;;visual;0;neutral;;;False;55.91;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:complex;;;visual;0;pointy;;;False;39.358;complexity;;True;neutral;;75;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:square;;;visual;0;neutral;;neutral;True;28.232;timbre;;True;red;;75;7;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
dark:low;;;visual;0;neutral;;high;True;7.194;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
dark:square;;;visual;0;neutral;;neutral;True;19.998;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:blue;;;visual;0;neutral;;;False;88.572;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
sine:low;;;auditory;0;neutral;;high;True;67.569;pitch;;1;neutral;;50;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:low;;;visual;0;neutral;;high;True;24.439;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:light;;;visual;0;pointy;;;False;55.061;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:low;;;visual;0;pointy;;high;True;12.809;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:low;;;visual;0;neutral;;high;True;35.959;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:blue;;;visual;0;pointy;;;False;30.549;hue;;True;red;;50;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:light;;;visual;0;neutral;;;False;19.062;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:square;;;visual;0;neutral;;neutral;True;13.235;timbre;;True;neutral;;50;3;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:square;;;visual;0;smooth;;neutral;True;26.371;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;smooth:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:light;;;visual;0;neutral;;;False;48.465;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:complex;;;visual;0;pointy;;;False;20.511;complexity;;True;neutral;;75;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:square;;;visual;0;neutral;;neutral;True;32.465;timbre;;True;red;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
dark:low;;;visual;0;neutral;;high;True;8.465;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
dark:square;;;visual;0;neutral;;neutral;True;20.513;timbre;;True;neutral;;75;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:blue;;;visual;0;neutral;;;False;17.61;hue;;True;red;;75;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
sine:low;;;auditory;0;neutral;;high;True;21.113;pitch;;1;neutral;;50;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:low;;;visual;0;neutral;;high;True;8.126;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:light;;;visual;0;pointy;;;False;30.796;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:low;;;visual;0;smooth;;low;True;11.23;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:low;;;visual;0;neutral;;high;True;28.202;pitch;;True;blue;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:blue;;;visual;0;pointy;;;False;50.188;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:light;;;visual;0;neutral;;;False;9.984;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:square;;;visual;0;neutral;;neutral;True;5.718;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:square;;;visual;0;pointy;;neutral;True;6.637;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
simple:light;;;visual;0;neutral;;;False;24.283;lightness;;True;neutral;;50;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
smooth:complex;;;visual;0;pointy;;;False;8.208;complexity;;True;neutral;;50;1;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
red:square;;;visual;0;neutral;;neutral;True;8.255;timbre;;True;red;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
dark:low;;;visual;0;neutral;;high;True;2.524;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Josefine;keyboard;dk;rate_CMC;female;22;yes;503;no
