right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:low;;;visual;0;neutral;;low;True;33.367;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
simple:blue;;;visual;0;neutral;;;False;47.25;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
smooth:complex;;;visual;0;pointy;;;False;35.418;complexity;;True;neutral;;50;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
red:square;;;visual;0;neutral;;neutral;True;13.849;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
red:low;;;visual;0;neutral;;low;True;12.717;pitch;;True;red;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:low;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
smooth:blue;;;visual;0;pointy;;;False;35.336;hue;;True;red;;75;3;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
simple:square;;;visual;0;neutral;;neutral;True;17.179;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
dark:square;;;visual;0;neutral;;neutral;True;12.467;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
smooth:light;;;visual;0;pointy;;;False;30.639;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
sine:low;;;auditory;0;neutral;;low;True;39.829;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
red:light;;;visual;0;neutral;;;False;47.538;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
smooth:low;;;visual;0;pointy;;low;True;12.931;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:low;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
simple:low;;;visual;0;neutral;;high;True;9.161;pitch;;True;neutral;;50;4;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
simple:light;;;visual;0;neutral;;;False;39.996;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Nina;keyboard;dk;rate_CMC;female;20;yes;554;no
