right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:square;;;visual;0;neutral;;neutral;True;1.969;timbre;;True;neutral;;50;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:blue;;;visual;0;pointy;;;False;11.771;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
sine:low;;;auditory;0;neutral;;low;True;19.388;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
red:light;;;visual;0;neutral;;;False;6.511;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
dark:low;;;visual;0;neutral;;high;True;6.044;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:light;;;visual;0;pointy;;;False;13.249;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
red:square;;;visual;0;neutral;;neutral;True;5.746;timbre;;True;red;;50;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
simple:low;;;visual;0;neutral;;high;True;6.837;pitch;;True;neutral;;50;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:complex;;;visual;0;pointy;;;False;21.498;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:low;;;visual;0;pointy;;high;True;4.941;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
simple:light;;;visual;0;neutral;;;False;20.601;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
red:low;;;visual;0;neutral;;low;True;4.296;pitch;;True;red;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:low;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:square;;;visual;0;pointy;;neutral;True;2.821;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
simple:blue;;;visual;0;neutral;;;False;14.013;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
simple:square;;;visual;0;neutral;;neutral;True;2.226;timbre;;True;neutral;;75;3;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
dark:square;;;visual;0;neutral;;neutral;True;2.288;timbre;;True;neutral;;75;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:blue;;;visual;0;pointy;;;False;7.394;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
sine:low;;;auditory;0;neutral;;high;True;7.394;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
red:light;;;visual;0;neutral;;;False;6.511;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
dark:low;;;visual;0;neutral;;high;True;1.258;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
smooth:light;;;visual;0;pointy;;;False;20.232;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
red:square;;;visual;0;neutral;;neutral;True;2.443;timbre;;True;red;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
simple:low;;;visual;0;neutral;;high;True;5.35;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;23;yes;537;no
