right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
dark:square;;;visual;0;neutral;;neutral;True;4.768;timbre;;True;neutral;;50;2;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
red:square;;;visual;0;neutral;;neutral;True;4.129;timbre;;True;red;;75;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;red:sine;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
simple:blue;;;visual;0;neutral;;;False;21.335;hue;;True;red;;75;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
smooth:blue;;;visual;0;pointy;;;False;6.668;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
simple:square;;;visual;0;neutral;;neutral;True;4.797;timbre;;True;neutral;;50;4;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
sine:low;;;auditory;0;neutral;;high;True;13.774;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
simple:low;;;visual;0;neutral;;high;True;13.383;pitch;;True;neutral;;75;4;rate;auditory;neutral;complexity;neutral;0;simple;;simple:high;simple:high;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
smooth:low;;;visual;0;pointy;;high;True;3.668;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
dark:low;;;visual;0;neutral;;high;True;2.59;pitch;;True;neutral;;75;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
smooth:complex;;;visual;0;pointy;;;False;62.96;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
smooth:light;;;visual;0;pointy;;;False;8.601;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
red:low;;;visual;0;neutral;;high;True;1.925;pitch;;True;blue;;50;6;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
red:light;;;visual;0;neutral;;;False;31.855;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
simple:light;;;visual;0;neutral;;;False;12.739;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
smooth:square;;;visual;0;pointy;;neutral;True;1.623;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
dark:square;;;visual;0;neutral;;neutral;True;1.633;timbre;;True;neutral;;75;3;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
red:square;;;visual;0;neutral;;neutral;True;3.212;timbre;;True;blue;;75;2;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Nina;keyboard;dk;rate_CMC;female;23;yes;542;no
