right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:low;;;visual;0;neutral;;high;True;11.6;pitch;;True;red;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
sine:low;;;auditory;0;neutral;;high;True;21.499;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:light;;;visual;0;pointy;;;False;23.441;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:blue;;;visual;0;pointy;;;False;21.191;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:light;;;visual;0;neutral;;;False;24.337;lightness;;True;blue;;50;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:low;;;visual;0;neutral;;low;True;8.352;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:complex;;;visual;0;pointy;;;False;43.117;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:square;;;visual;0;neutral;;neutral;True;13.915;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:square;;;visual;0;neutral;;neutral;True;11.004;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:square;;;visual;0;neutral;;neutral;True;13.145;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:low;;;visual;0;pointy;;high;True;13.655;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:square;;;visual;0;pointy;;neutral;True;4.8;timbre;;True;neutral;;50;1;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
dark:low;;;visual;0;neutral;;low;True;7.257;pitch;;True;neutral;;50;5;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:light;;;visual;0;neutral;;;False;13.471;lightness;;True;neutral;;75;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:blue;;;visual;0;neutral;;;False;27.187;hue;;True;red;;75;4;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:low;;;visual;0;neutral;;low;True;10.184;pitch;;True;blue;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
sine:low;;;auditory;0;neutral;;high;True;16.544;pitch;;1;neutral;;50;6;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:light;;;visual;0;pointy;;;False;21.418;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
smooth:blue;;;visual;0;pointy;;;False;26.822;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
red:light;;;visual;0;neutral;;;False;15.12;lightness;;True;blue;;50;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
simple:low;;;visual;0;neutral;;high;True;9.15;pitch;;True;neutral;;75;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;22;yes;549;no
