right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:low;;;visual;0;pointy;;high;True;2.778;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:blue;;;visual;0;neutral;;;False;15.981;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:light;;;visual;0;pointy;;;False;14.505;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:square;;;visual;0;neutral;;neutral;True;13.883;timbre;;True;neutral;;75;4;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
dark:low;;;visual;0;neutral;;high;True;2.386;pitch;;True;neutral;;75;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
red:low;;;visual;0;neutral;;high;True;3.094;pitch;;True;blue;;50;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:square;;;visual;0;smooth;;neutral;True;5.744;timbre;;True;neutral;;75;2;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;smooth:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:blue;;;visual;0;pointy;;;False;16.87;hue;;True;red;;75;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
sine:low;;;auditory;0;neutral;;high;True;2.241;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:low;;;visual;0;neutral;;low;True;3.64;pitch;;True;neutral;;75;2;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:complex;;;visual;0;pointy;;;False;17.371;complexity;;True;neutral;;50;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
red:square;;;visual;0;neutral;;neutral;True;3.493;timbre;;True;red;;50;4;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:light;;;visual;0;neutral;;;False;13.314;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
red:light;;;visual;0;neutral;;;False;7.301;lightness;;True;blue;;50;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
dark:square;;;visual;0;neutral;;neutral;True;2.521;timbre;;True;neutral;;75;2;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:low;;;visual;0;pointy;;high;True;2.123;pitch;;True;neutral;;75;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:blue;;;visual;0;neutral;;;False;16.032;hue;;True;red;;50;6;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
smooth:light;;;visual;0;pointy;;;False;6.837;lightness;;True;neutral;;50;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
simple:square;;;visual;0;neutral;;neutral;True;5.809;timbre;;True;neutral;;50;6;rate;auditory;neutral;complexity;square;0;simple;;simple:sine;simple:square;100;Hazel;keyboard;dk;rate_CMC;female;23;yes;509;no
