right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
simple:light;;;visual;0;neutral;;;False;9.238;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:blue;;;visual;0;neutral;;;False;8.777;hue;;True;red;;75;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:complex;;;visual;0;pointy;;;False;20.722;complexity;;True;neutral;;75;2;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:square;;;visual;0;neutral;;neutral;True;1.522;timbre;;True;blue;;50;5;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
dark:low;;;visual;0;neutral;;high;True;1.372;pitch;;True;neutral;;50;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:square;;;visual;0;pointy;;neutral;True;3.941;timbre;;True;neutral;;50;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
sine:low;;;auditory;0;neutral;;low;True;13.547;pitch;;1;neutral;;75;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
dark:square;;;visual;0;neutral;;neutral;True;3.339;timbre;;True;neutral;;50;3;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:blue;;;visual;0;pointy;;;False;12.153;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:low;;;visual;0;neutral;;high;True;2.239;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:light;;;visual;0;neutral;;;False;7.685;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:light;;;visual;0;pointy;;;False;18.518;lightness;;True;neutral;;75;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:square;;;visual;0;neutral;;neutral;True;1.754;timbre;;True;neutral;;75;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:low;;;visual;0;pointy;;high;True;1.275;pitch;;True;neutral;;50;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:low;;;visual;0;neutral;;high;True;3.007;pitch;;True;red;;75;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:light;;;visual;0;neutral;;;False;7.153;lightness;;True;neutral;;50;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:blue;;;visual;0;neutral;;;False;6.112;hue;;True;red;;50;5;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:complex;;;visual;0;pointy;;;False;9.072;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:square;;;visual;0;neutral;;neutral;True;5.964;timbre;;True;red;;50;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
dark:low;;;visual;0;neutral;;high;True;2.153;pitch;;True;neutral;;75;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:square;;;visual;0;pointy;;neutral;True;2.249;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
sine:low;;;auditory;0;neutral;;low;True;9.377;pitch;;1;neutral;;75;5;rate;auditory;neutral;timbre;sine;0;neutral;;sine:high;sine:low;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
dark:square;;;visual;0;neutral;;neutral;True;1.737;timbre;;True;neutral;;50;3;rate;auditory;dark;lightness;square;0;neutral;;dark:sine;dark:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:blue;;;visual;0;pointy;;;False;7.556;hue;;True;red;;50;5;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:low;;;visual;0;neutral;;low;True;2.673;pitch;;True;neutral;;75;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:light;;;visual;0;neutral;;;False;13.421;lightness;;True;blue;;75;5;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:light;;;visual;0;pointy;;;False;20.52;lightness;;True;neutral;;75;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:square;;;visual;0;neutral;;neutral;True;0.974;timbre;;True;neutral;;50;5;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:low;;;visual;0;smooth;;low;True;5.542;pitch;;True;neutral;;75;5;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;smooth:low;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:low;;;visual;0;neutral;;high;True;5.616;pitch;;True;red;;50;3;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:light;;;visual;0;neutral;;;False;9.859;lightness;;True;neutral;;75;5;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
simple:blue;;;visual;0;neutral;;;False;6.201;hue;;True;red;;50;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
smooth:complex;;;visual;0;pointy;;;False;12.428;complexity;;True;neutral;;50;3;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
red:square;;;visual;0;neutral;;neutral;True;3.356;timbre;;True;red;;50;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
dark:low;;;visual;0;neutral;;high;True;3.186;pitch;;True;neutral;;50;5;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;male;32;yes;511;no
