right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
smooth:complex;;;visual;0;pointy;;;False;16.767;complexity;;True;neutral;;75;4;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:blue;;;visual;0;pointy;;;False;13.9;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:square;;;visual;0;pointy;;neutral;True;12.194;timbre;;True;neutral;;50;6;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:square;;;visual;0;neutral;;neutral;True;3.483;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:square;;;visual;0;neutral;;neutral;True;1.849;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:light;;;visual;0;neutral;;;False;10.324;lightness;;True;neutral;;75;6;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:low;;;visual;0;pointy;;high;True;1.622;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:blue;;;visual;0;neutral;;;False;9.333;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
sine:low;;;auditory;0;neutral;;low;True;6.488;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:low;;;visual;0;neutral;;high;True;2.044;pitch;;True;neutral;;75;1;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:square;;;visual;0;neutral;;neutral;True;2.122;timbre;;True;neutral;;75;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:light;;;visual;0;neutral;;;False;10.492;lightness;;True;blue;;75;2;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:low;;;visual;0;neutral;;high;True;2.154;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:low;;;visual;0;neutral;;high;True;2.633;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:light;;;visual;0;pointy;;;False;10.054;lightness;;True;neutral;;50;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:complex;;;visual;0;pointy;;;False;10.503;complexity;;True;neutral;;75;5;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:blue;;;visual;0;pointy;;;False;7.281;hue;;True;red;;50;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:square;;;visual;0;pointy;;neutral;True;2.123;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:square;;;visual;0;neutral;;neutral;True;1.809;timbre;;True;neutral;;50;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:square;;;visual;0;neutral;;neutral;True;2.026;timbre;;True;blue;;50;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:light;;;visual;0;neutral;;;False;9.898;lightness;;True;neutral;;75;1;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:low;;;visual;0;pointy;;high;True;1.785;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:blue;;;visual;0;neutral;;;False;10.101;hue;;True;red;;75;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
sine:low;;;auditory;0;neutral;;high;True;3.575;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:low;;;visual;0;neutral;;high;True;2.216;pitch;;True;neutral;;50;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:square;;;visual;0;neutral;;neutral;True;1.967;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:light;;;visual;0;neutral;;;False;13.94;lightness;;True;blue;;75;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:low;;;visual;0;neutral;;low;True;3.607;pitch;;True;blue;;50;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:low;;;visual;0;neutral;;high;True;1.752;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:light;;;visual;0;pointy;;;False;10.059;lightness;;True;neutral;;75;2;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:complex;;;visual;0;pointy;;;False;11.662;complexity;;True;neutral;;50;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:blue;;;visual;0;pointy;;;False;7.425;hue;;True;red;;50;7;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:square;;;visual;0;pointy;;neutral;True;3.908;timbre;;True;neutral;;75;1;rate;auditory;neutral;shape;sine;0;neutral;;smooth:sine;pointy:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:square;;;visual;0;neutral;;neutral;True;1.619;timbre;;True;neutral;;75;1;rate;auditory;light;lightness;sine;0;neutral;;dark:sine;light:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:square;;;visual;0;neutral;;neutral;True;1.293;timbre;;True;blue;;75;7;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:light;;;visual;0;neutral;;;False;1.176;lightness;;True;neutral;;75;2;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:low;;;visual;0;pointy;;high;True;1.895;pitch;;True;neutral;;50;7;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:blue;;;visual;0;neutral;;;False;6.667;hue;;True;red;;50;7;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
sine:low;;;auditory;0;neutral;;high;True;1.974;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:low;;;visual;0;neutral;;high;True;1.794;pitch;;True;neutral;;75;7;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
simple:square;;;visual;0;neutral;;neutral;True;1.906;timbre;;True;neutral;;50;1;rate;auditory;neutral;complexity;sine;0;complex;;simple:sine;complex:sine;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:light;;;visual;0;neutral;;;False;8.366;lightness;;True;blue;;75;3;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
red:low;;;visual;0;neutral;;low;True;3.76;pitch;;True;blue;;75;1;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
dark:low;;;visual;0;neutral;;high;True;1.54;pitch;;True;neutral;;50;7;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
smooth:light;;;visual;0;pointy;;;False;2.336;lightness;;True;neutral;;50;1;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Hazel;keyboard;dk;rate_CMC;female;21;yes;523;no
