right;catch_key;catch_stim;modality_task;catch;shape;catch_score;pitch;any_auditory;rt;inducer;score;any_visual;hue;catch_rt;fixation_duration;key;phase;modality_inducer;lightness;task;timbre;flip;complexity;superblock;left;CMC_code;refresh_rate;experimenter;input;language;section;gender;age;demo_and_practice;id;simulation
red:square;;;visual;0;neutral;;neutral;True;1.656;timbre;;True;blue;;75;6;rate;auditory;neutral;hue;sine;0;neutral;;red:sine;blue:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:blue;;;visual;0;pointy;;;False;8.66;hue;;True;red;;75;6;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
sine:low;;;auditory;0;neutral;;high;True;11.58;pitch;;1;neutral;;50;4;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:square;;;visual;0;neutral;;neutral;True;5.276;timbre;;True;neutral;;50;2;rate;auditory;neutral;complexity;sine;0;simple;;simple:sine;simple:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
dark:square;;;visual;0;neutral;;neutral;True;5.404;timbre;;True;neutral;;50;3;rate;auditory;dark;lightness;sine;0;neutral;;dark:sine;dark:sine;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:complex;;;visual;0;pointy;;;False;19.782;complexity;;True;neutral;;75;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:square;;;visual;0;pointy;;neutral;True;9.545;timbre;;True;neutral;;50;2;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:low;;;visual;0;neutral;;low;True;8.706;pitch;;True;red;;75;2;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;red:low;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:light;;;visual;0;neutral;;;False;23.349;lightness;;True;blue;;50;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:light;;;visual;0;neutral;;;False;9.614;lightness;;True;neutral;;75;4;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:low;;;visual;0;neutral;;high;True;5.444;pitch;;True;neutral;;50;5;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:light;;;visual;0;pointy;;;False;7.532;lightness;;True;neutral;;75;5;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:blue;;;visual;0;neutral;;;False;12.172;hue;;True;red;;50;2;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:low;;;visual;0;pointy;;high;True;8.182;pitch;;True;neutral;;50;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
dark:low;;;visual;0;neutral;;low;True;4.588;pitch;;True;neutral;;75;7;rate;auditory;dark;lightness;neutral;0;neutral;;dark:high;dark:low;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:square;;;visual;0;neutral;;neutral;True;2.316;timbre;;True;red;;50;6;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:blue;;;visual;0;pointy;;;False;40.162;hue;;True;red;;50;2;rate;visual;neutral;shape;;0;neutral;;smooth:red;pointy:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
sine:low;;;auditory;0;neutral;;low;True;6.107;pitch;;1;neutral;;50;3;rate;auditory;neutral;timbre;square;0;neutral;;sine:high;square:low;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:square;;;visual;0;neutral;;neutral;True;6.132;timbre;;True;neutral;;75;2;rate;auditory;neutral;complexity;square;0;complex;;simple:sine;complex:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
dark:square;;;visual;0;neutral;;neutral;True;4.155;timbre;;True;neutral;;50;2;rate;auditory;light;lightness;square;0;neutral;;dark:sine;light:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:complex;;;visual;0;pointy;;;False;12.586;complexity;;True;neutral;;75;6;rate;visual;neutral;shape;;0;simple;;smooth:simple;pointy:simple;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:square;;;visual;0;pointy;;neutral;True;3.053;timbre;;True;neutral;;75;3;rate;auditory;neutral;shape;square;0;neutral;;smooth:sine;pointy:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:low;;;visual;0;neutral;;low;True;4.806;pitch;;True;blue;;50;4;rate;auditory;neutral;hue;neutral;0;neutral;;red:high;blue:low;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:light;;;visual;0;neutral;;;False;22.564;lightness;;True;blue;;75;6;rate;visual;dark;hue;;0;neutral;;red:dark;blue:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:light;;;visual;0;neutral;;;False;14.488;lightness;;True;neutral;;50;3;rate;visual;dark;complexity;;0;complex;;simple:dark;complex:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:low;;;visual;0;neutral;;low;True;3.914;pitch;;True;neutral;;50;3;rate;auditory;neutral;complexity;neutral;0;complex;;simple:high;complex:low;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:light;;;visual;0;pointy;;;False;22.124;lightness;;True;neutral;;50;3;rate;visual;dark;shape;;0;neutral;;smooth:dark;pointy:dark;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
simple:blue;;;visual;0;neutral;;;False;6.38;hue;;True;red;;50;3;rate;visual;neutral;complexity;;0;complex;;simple:red;complex:red;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
smooth:low;;;visual;0;pointy;;high;True;2.191;pitch;;True;neutral;;75;6;rate;auditory;neutral;shape;neutral;0;neutral;;smooth:high;pointy:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
dark:low;;;visual;0;neutral;;high;True;1.56;pitch;;True;neutral;;50;6;rate;auditory;light;lightness;neutral;0;neutral;;dark:high;light:high;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
red:square;;;visual;0;neutral;;neutral;True;5.712;timbre;;True;red;;75;5;rate;auditory;neutral;hue;square;0;neutral;;red:sine;red:square;100;Malene;keyboard;dk;rate_CMC;female;21;yes;524;no
